Highlight,Book Title,Book Author,Amazon Book ID,Highlighted at
Westinghouse claimed that a major advantage of AC was,Tesla: Inventor of the Electrical Age,W. Bernard Carlson,B00CHRQ1C0,2015-05-29 04:56:00+00:00
that one could erect a large plant on the outskirts of a city that could generate electricity cheaply.,Tesla: Inventor of the Electrical Age,W. Bernard Carlson,B00CHRQ1C0,2015-05-29 04:56:00+00:00
"People do not invest in inventions built out of tin cans; they invest in projects that capture their imagination. To draw people in, one often has to draw on metaphors, stories, and themes that have power in a particular culture—that’s what Tesla did by invoking the Columbus story.",Tesla: Inventor of the Electrical Age,W. Bernard Carlson,B00CHRQ1C0,2015-05-29 04:56:00+00:00
Tesla claimed not only the invention of a new AC motor but also a new system of electrical power transmission.,Tesla: Inventor of the Electrical Age,W. Bernard Carlson,B00CHRQ1C0,2015-05-29 04:56:00+00:00
Tesla sailed from New York on the Umbria on 16 January 1892 and arrived in England ten days later.,Tesla: Inventor of the Electrical Age,W. Bernard Carlson,B00CHRQ1C0,2015-05-29 04:56:00+00:00
"In 1890, about one-fifth of all Americans lived within four hundred miles of Niagara Falls, and Buffalo, a city of 250,000, was twenty miles to the south.",Tesla: Inventor of the Electrical Age,W. Bernard Carlson,B00CHRQ1C0,2015-05-29 04:56:00+00:00
"German physicist Wilhelm Conrad Roentgen. Like Lenard, Roentgen was investigating cathode rays, and in November 1895 he was surprised to find that a barium platinocyanide screen fluoresced in the presence of a Crookes tube enclosed in a lightproof cardboard shield. Roentgen deduced that the fluorescence was caused by invisible radiation, which he termed X Strahlen, or X-rays, to indicate their unknown nature. In exploring this new phenomenon, he found that various materials were transparent to the rays but that photographic plates were sensitive to them. Roentgen combined these two observations to make a shadow-gram of the bones in his wife’s hand. Roentgen",Tesla: Inventor of the Electrical Age,W. Bernard Carlson,B00CHRQ1C0,2015-05-29 04:56:00+00:00
"Despite this distinction, Tesla’s radio-controlled boat was a remarkable achievement. Working around the limitation of sending signals at only one frequency, Tesla came up with an ingenious electrome-chanical solution. The mechanism found in this invention is among the most sophisticated devices Tesla created in his career. And up to 1897, no one had conceived of using electromagnetic waves to operate an unmanned vehicle; Tesla introduced the idea into popular culture and engineering practice.",Tesla: Inventor of the Electrical Age,W. Bernard Carlson,B00CHRQ1C0,2015-05-29 04:56:00+00:00
"War will cease to be possible when all the world knows to-morrow that the most feeble of nations can supply itself immediately with a weapon which will render its coast secure and its ports impregnable to the as-saults of the united armadas of the world. Battle ships will cease to be built, and the mightiest armorclads and the most tremendous artillery afloat will be of no more use than so much scrap iron.… Imagine, if you can … what an irresistible instrument of destruction we have in a torpedo boat thus [remotely] controlled, which we can operate day or night on the surface or below it, and from any distance that may be desired. A ship thus assailed would have no possibility of escape.… But I have no desire that my fame should rest on the invention of a merely destructive device, no matter how terrible. I prefer to be remembered as the inventor who succeeded in abolishing war.43",Tesla: Inventor of the Electrical Age,W. Bernard Carlson,B00CHRQ1C0,2015-05-29 04:56:00+00:00
"To invent, one must be",Tesla: Inventor of the Electrical Age,W. Bernard Carlson,B00CHRQ1C0,2015-05-29 04:56:00+00:00
"able to imagine the new device and a world within which it fits. Only by doing so can one perfect the invention and hone the ideal. At the same time, the world of imagination can give rise to desires, wishes, and visions—the illusions—that can be used to convince others to take up an invention.",Tesla: Inventor of the Electrical Age,W. Bernard Carlson,B00CHRQ1C0,2015-05-29 04:56:00+00:00
"Envious of the success that his cousin, William Waldorf Astor, was having with a new hotel, the Waldorf, Astor built his own luxury hotel next door in 1897 and named it the Astoria. The complex soon became known as the Waldorf-Astoria, and at the time, it was the largest hotel in the world.",Tesla: Inventor of the Electrical Age,W. Bernard Carlson,B00CHRQ1C0,2015-05-29 04:56:00+00:00
"the marine insurance group, Lloyd’s of London.",Tesla: Inventor of the Electrical Age,W. Bernard Carlson,B00CHRQ1C0,2015-05-29 04:56:00+00:00
Tesla was unfortunately trying to use a consumer-culture argument to convince someone steeped in producer culture.,Tesla: Inventor of the Electrical Age,W. Bernard Carlson,B00CHRQ1C0,2015-05-29 04:56:00+00:00
In the beginning was the Word. Then came the fucking word processor. Then came the thought processor. Then came the death of literature. And so it goes.,"Hyperion (Hyperion Cantos, Book 1)",Dan Simmons,B004G60EHS,2015-05-29 04:56:00+00:00
"But as long as the task is both onerous and repetitive, I discovered, the mind is not only free to wander to more imaginative climes, it actually flees to higher planes.","Hyperion (Hyperion Cantos, Book 1)",Dan Simmons,B004G60EHS,2015-05-29 04:56:00+00:00
"(Yes, our DNA is unique but so is a salamander’s. Yes, we construct artifacts but so have species ranging from beavers to the architect ants whose crenellated towers are visible right now off the port bow. Yes, we weave real-fabric things from the dreamstuff of mathematics, but the universe is hardwired with arithmetic. Scratch a circle and π peeps out. Enter a new solar system and Tycho Brahe’s formulae lie waiting under the black velvet cloak of space/time. But where has the universe hidden a word under its outer layer of biology, geometry, or insensate rock?)","Hyperion (Hyperion Cantos, Book 1)",Dan Simmons,B004G60EHS,2015-05-29 04:56:00+00:00
"the guest bathroom which consists of toilet, bidet, sink and shower stall on an open, wall-less raft afloat on the violet seaworld of Mare Infinitus.","Hyperion (Hyperion Cantos, Book 1)",Dan Simmons,B004G60EHS,2015-05-29 04:56:00+00:00
said Martin Silenus. “We need a soporific.,"Hyperion (Hyperion Cantos, Book 1)",Dan Simmons,B004G60EHS,2015-05-29 04:56:00+00:00
"In a neat circle, export performance also provided signals to banks about whether their loans would eventually be repaid, because exporters were almost by definition better businesses than firms that sold only at home.",How Asia Works: Success and Failure in the World's Most Dynamic Region,Joe Studwell,B00B3M47VC,2015-05-29 04:56:00+00:00
"Premature financial deregulation in south-east Asia led to a proliferation of family-business-controlled banks which did nothing to support exportable manufacturing and which indulged in vast amounts of illegal related-party lending. It was a story of banks being captured by narrow, private sector interests whose aims were almost completely unaligned with those of national economic development. The process was one which has also been observed in Latin America and, more recently, in Russia.",How Asia Works: Success and Failure in the World's Most Dynamic Region,Joe Studwell,B00B3M47VC,2015-05-29 04:56:00+00:00
Offshore centres are not normal states.,How Asia Works: Success and Failure in the World's Most Dynamic Region,Joe Studwell,B00B3M47VC,2015-05-29 04:56:00+00:00
"Offshore centres’ lower overheads mean that they also have a built-in fiscal advantage. Yet they can never exist in isolation – they are in a strict sense parasitic, because they have to have their host or hosts to feed on.10",How Asia Works: Success and Failure in the World's Most Dynamic Region,Joe Studwell,B00B3M47VC,2015-05-29 04:56:00+00:00
But the logic of the labour-intensive gardening approach to cultivation is the same wherever you do it: it gets more out of a given plot of land than anything else.,How Asia Works: Success and Failure in the World's Most Dynamic Region,Joe Studwell,B00B3M47VC,2015-05-29 04:56:00+00:00
"But the land committees, which were required to review all transfers that attempted to circumvent land reform, managed to reverse almost all of them. Despite this, only 110 incidents of violence between landlords and tenants were reported in the reform years 1947–8 and not one life was lost. The agricultural historian Ronald Dore remarks: ‘The very fact that it [the reform] was imposed from outside was a powerful factor in making the land reform a peaceful and orderly one. Tenants could take over the land, not with the light of revolution in their eyes but half-apologetically, as if it hurt them more than it hurt their landlords, for the cause was not in themselves but in a law for which they bore no responsibility either personally or collectively.’",How Asia Works: Success and Failure in the World's Most Dynamic Region,Joe Studwell,B00B3M47VC,2015-05-29 04:56:00+00:00
"On my trip from Tokyo to Niigata, I bought apples in convenience stores in Tokyo and Chichibu for USD4 and USD3 respectively, although I balked at paying USD10 for ten strawberries.123 You know that something is wrong when a few strawberries cost what Japan’s lowest-paid temporary workers now make in an hour.",How Asia Works: Success and Failure in the World's Most Dynamic Region,Joe Studwell,B00B3M47VC,2015-05-29 04:56:00+00:00
ossification of agricultural policy presaged,How Asia Works: Success and Failure in the World's Most Dynamic Region,Joe Studwell,B00B3M47VC,2015-05-29 04:56:00+00:00
"Most manufactures can be put in containers and shipped to anyone willing to pay for them. Trade in services faces more practical and political impediments. In practical terms, some services – like call centres or software – are sold at distance down phone and computer lines. But most services require goods or people to travel in two directions, adding time and cost.",How Asia Works: Success and Failure in the World's Most Dynamic Region,Joe Studwell,B00B3M47VC,2015-05-29 04:56:00+00:00
"Genuine free trade in services would require free movement of labour around the world, so that any service could be performed where it was required.",How Asia Works: Success and Failure in the World's Most Dynamic Region,Joe Studwell,B00B3M47VC,2015-05-29 04:56:00+00:00
